ens_id	symbol	chr	start	end	strand
ENSMUSG00000037379	Spon2	chr5	33198184	33218455	-
ENSMUSG00000050199	Lgr4	chr2	109917647	110014257	+
ENSMUSG00000068373	D430041D05Rik	chr2	104143073	104410334	-
ENSMUSG00000018672	Copz2	chr11	96849870	96861203	+
ENSMUSG00000099913	Gm28551	chr1	53325507	53352667	-
ENSMUSG00000100679	Gm28778	chr1	53297111	53318035	+
ENSMUSG00000041817	Fam169a	chr13	97067286	97131013	+
ENSMUSG00000051046	Olfr214	chr6	116554235	116560611	+
ENSMUSG00000078716	Tmem8b	chr4	43668971	43692668	+
ENSMUSG00000028527	Ak4	chr4	101419277	101466995	+
ENSMUSG00000019487	Trip10	chr17	57249455	57263665	+
ENSMUSG00000038387	Rras	chr7	45017961	45021647	+
ENSMUSG00000050654	Olfr215	chr6	116580084	116584195	-
ENSMUSG00000042078	Svop	chr5	114026910	114091570	-
ENSMUSG00000038963	Slco4a1	chr2	180456245	180474867	+
ENSMUSG00000073423	Zfp414	chr17	33629090	33631779	+
ENSMUSG00000034255	Arhgap27	chr11	103331497	103363692	-
ENSMUSG00000056912	1700017N19Rik	chr10	100590484	100618401	+
ENSMUSG00000022831	Hcls1	chr16	36934983	36963212	+
ENSMUSG00000061474	Mrps36	chr13	100735955	100744659	-
ENSMUSG00000026411	Tmem9	chr1	136008150	136035342	+
ENSMUSG00000033880	Lgals3bp	chr11	118392751	118402092	-
ENSMUSG00000078498	Zfp988	chr4	147305674	147333734	+
ENSMUSG00000020098	Pcbd1	chr10	61089331	61094324	+
ENSMUSG00000078497	Zfp978	chr4	147361303	147391004	+
ENSMUSG00000078485	Plekhn1	chr4	156221456	156234857	-
ENSMUSG00000057762	Gm6169	chr13	97098208	97099237	-
ENSMUSG00000002804	Nudt14	chr12	112934291	112942124	-
ENSMUSG00000068129	Cst7	chr2	150570415	150578944	+
ENSMUSG00000021665	Hexb	chr13	97176331	97198357	-
ENSMUSG00000022860	Chodl	chr16	78930948	78951733	+
ENSMUSG00000043252	Tmem64	chr4	15265831	15286753	+
ENSMUSG00000031546	Gins4	chr8	23226616	23237659	-
ENSMUSG00000015474	Ppt2	chr17	34616662	34628510	-
ENSMUSG00000044339	Alkbh2	chr5	114123926	114128218	-
ENSMUSG00000052428	Tmco1	chr1	167308378	167333978	+
ENSMUSG00000023991	Foxp4	chr17	47867133	47924645	-
ENSMUSG00000032381	Fam96a	chr9	66126611	66138955	+
ENSMUSG00000069303	Hist1h2br	chr13	21833743	21837530	+
ENSMUSG00000041592	Sdk2	chr11	113776374	114067046	-
ENSMUSG00000050366	Olfr524	chr7	140198499	140205964	-
ENSMUSG00000032739	Pram1	chr17	33638056	33645706	+
ENSMUSG00000036196	Slc26a8	chr17	28637783	28689987	-
ENSMUSG00000095934	Btbd35f13	chrX	33657172	33658872	+
ENSMUSG00000095659	Spin2g	chrX	34237049	34238733	-
ENSMUSG00000066372	Vmn2r65	chr7	84940169	84964009	-
ENSMUSG00000038264	Sema7a	chr9	57940112	57962865	+
ENSMUSG00000032758	Kap	chr6	133849851	133853762	-
ENSMUSG00000028234	Rps20	chr4	3831334	3835665	-
ENSMUSG00000006021	Kptn	chr7	16119895	16127516	+
ENSMUSG00000019326	Aoc3	chr11	101330605	101341938	+
ENSMUSG00000091077	Gm21292	chrY	9130999	9133924	-
ENSMUSG00000031776	Arl2bp	chr8	94666600	94674425	+
ENSMUSG00000006800	Sulf2	chr2	166073089	166155663	-
ENSMUSG00000094679	Gm21721	chrY	9199824	9202190	-
ENSMUSG00000021604	Irx4	chr13	73260479	73269608	+
ENSMUSG00000018347	Zkscan6	chr11	65807175	65829239	+
ENSMUSG00000059343	Aldoart1	chr4	72850583	72852634	-
ENSMUSG00000096854	Ifnz	chr4	88782131	88783592	+
ENSMUSG00000043633	Fam221b	chr4	43659622	43669145	-
ENSMUSG00000021709	Erbin	chr13	103818787	103920514	-
ENSMUSG00000020198	Ap3d1	chr10	80706956	80742264	-
ENSMUSG00000047037	Nipa1	chr7	55977567	56019954	-
ENSMUSG00000060739	Nsa2	chr13	97129424	97137937	-
ENSMUSG00000034810	Scn7a	chr2	66673425	66784914	-
ENSMUSG00000099545	Gm13276	chr4	88785709	88786257	+
ENSMUSG00000032412	Atp1b3	chr9	96332655	96364442	-
ENSMUSG00000040084	Bub1b	chr2	118598211	118641591	+
ENSMUSG00000096566	Olfr1306	chr2	111911264	111916271	-
ENSMUSG00000102668	Gm29866	chrY	20967477	20993657	-
ENSMUSG00000069456	Rdh16	chr10	127801152	127846565	+
ENSMUSG00000100234	Gm13277	chr4	88788632	88789180	+
ENSMUSG00000026389	Steap3	chr1	120190757	120272705	-
ENSMUSG00000038179	Slamf7	chr1	171632403	171653035	-
ENSMUSG00000026568	Mpc2	chr1	165460637	165481214	+
ENSMUSG00000047986	Palm3	chr8	84021471	84030295	+
ENSMUSG00000030346	Rad51ap1	chr6	126923050	126939587	-
ENSMUSG00000091625	Lsm5	chr6	56701063	56704710	-
ENSMUSG00000021666	Gfm2	chr13	97137937	97181195	+
ENSMUSG00000068809	Olfr1188	chr2	88556935	88560815	+
ENSMUSG00000043648	Pld6	chr11	59783897	59787645	-
ENSMUSG00000014867	Surf4	chr2	26920040	26933928	-
ENSMUSG00000037443	Cep85	chr4	134129858	134187112	-
ENSMUSG00000029823	Luc7l2	chr6	38551334	38609470	+
ENSMUSG00000037816	Fbxw17	chr13	50417864	50433780	+
ENSMUSG00000029056	Pank4	chr4	154964123	154980938	+
ENSMUSG00000048439	Nupl2	chr5	24164963	24184013	+
ENSMUSG00000005465	Il27ra	chr8	84030294	84042589	-
ENSMUSG00000024734	Zp1	chr19	10914287	10920632	-
ENSMUSG00000066137	Gm11487	chr4	73401032	73405072	-
ENSMUSG00000047501	Cldn4	chr5	134945119	134946934	-
ENSMUSG00000027797	Dclk1	chr3	55242364	55539068	+
ENSMUSG00000001424	Snd1	chr6	28475139	28935162	+
ENSMUSG00000030724	Cd19	chr7	126408450	126414889	-
ENSMUSG00000021149	Gtpbp4	chr13	8966331	8996083	-
ENSMUSG00000048440	Cyp4f16	chr17	32536558	32551798	+
ENSMUSG00000025268	Maged2	chrX	150806370	150814345	-
ENSMUSG00000070473	Cldn3	chr5	134986214	134987472	+
ENSMUSG00000019782	Rwdd1	chr10	33996555	34019624	-
ENSMUSG00000022553	Maf1	chr15	76351294	76354380	+
ENSMUSG00000014873	Surf2	chr2	26916367	26920183	+
ENSMUSG00000056749	Nfil3	chr13	52967209	52981073	-
ENSMUSG00000040865	Ino80d	chr1	62958418	63114667	-
ENSMUSG00000030126	Tmcc1	chr6	116018611	116193486	-
ENSMUSG00000051615	Rap2a	chr14	120478444	120507194	+
ENSMUSG00000094950	Vmn2r66	chr7	84994645	85012020	-
ENSMUSG00000025812	Pard3	chr8	127063893	127612286	+
ENSMUSG00000094747	Olfr1307	chr2	111930116	111949440	-
ENSMUSG00000015341	Golga7	chr8	23241346	23257074	-
ENSMUSG00000021364	Elovl2	chr13	41182381	41220405	-
ENSMUSG00000054446	Cpa1	chr6	30639218	30645363	+
ENSMUSG00000051510	Mafg	chr11	120625117	120633600	-
ENSMUSG00000071909	Nutm2	chr13	50467307	50475355	+
ENSMUSG00000059878	Zfp422	chr6	116624016	116628999	-
ENSMUSG00000006720	Zfp184	chr13	21945094	21960779	+
ENSMUSG00000029478	Ncor2	chr5	125017153	125179219	-
ENSMUSG00000101163	Gm13278	chr4	88791550	88792098	+
ENSMUSG00000046574	Prr12	chr7	45027563	45052881	-
ENSMUSG00000015790	Surf1	chr2	26913381	26916530	-
ENSMUSG00000090799	Klhl33	chr14	50888582	50897507	-
ENSMUSG00000005774	Rfx5	chr3	94954075	94961561	+
ENSMUSG00000030117	Gdf3	chr6	122605403	122610087	-
ENSMUSG00000025461	Cd163l1	chr7	140218267	140231145	+
ENSMUSG00000046323	Dppa3	chr6	122626410	122630272	+
ENSMUSG00000025138	Sirt7	chr11	120618372	120625240	-
ENSMUSG00000018412	Kansl1	chr11	104333229	104468861	-
ENSMUSG00000027656	Wisp2	chr2	163820861	163833146	+
ENSMUSG00000038665	Dgki	chr6	36846022	37300184	-
ENSMUSG00000028701	Lurap1	chr4	116132406	116151338	-
ENSMUSG00000027957	Slc35a3	chr3	116669470	116712831	-
ENSMUSG00000078496	Zfp982	chr4	147492417	147513486	+
ENSMUSG00000074952	Olfr1308	chr2	111959285	111964944	-
ENSMUSG00000074156	Ces1h	chr8	93351843	93379725	-
ENSMUSG00000068808	Olfr1189	chr2	88586454	88592762	+
ENSMUSG00000037373	Ctbp1	chr5	33247723	33274994	-
ENSMUSG00000071856	Mcc	chr18	44425060	44812182	-
ENSMUSG00000029098	Acox3	chr5	35583040	35615352	+
ENSMUSG00000028700	Pomgnt1	chr4	116123840	116159849	+
ENSMUSG00000032380	Dapk2	chr9	66158223	66272242	+
ENSMUSG00000025967	Eef1b2	chr1	63176825	63180486	+
ENSMUSG00000091144	Phf11c	chr14	59380833	59395381	-
ENSMUSG00000035238	Kcnk15	chr2	163853651	163859746	+
ENSMUSG00000027678	Ncoa3	chr2	165992636	166073242	+
ENSMUSG00000035226	Rims4	chr2	163859751	163918683	-
ENSMUSG00000065999	Zfp985	chr4	147553277	147585198	+
ENSMUSG00000029094	Afap1	chr5	35893319	36003923	+
ENSMUSG00000049939	Lrrc4	chr6	28661831	28831747	-
ENSMUSG00000025575	Cant1	chr11	118406289	118419086	-
ENSMUSG00000032633	Flcn	chr11	59791408	59810016	-
ENSMUSG00000068749	Psma5	chr3	108256926	108279974	+
ENSMUSG00000050666	Vstm4	chr14	32856756	32939491	+
ENSMUSG00000095664	Vmn2r67	chr7	85136240	85155902	-
ENSMUSG00000012396	Nanog	chr6	122707489	122714633	+
ENSMUSG00000018326	Ywhab	chr2	163994960	164018588	+
ENSMUSG00000081948	Olfr1191-ps1	chr2	88640542	88648438	+
ENSMUSG00000019738	Polr2i	chr7	30231948	30233390	+
ENSMUSG00000031639	Tlr3	chr8	45395665	45411080	-
ENSMUSG00000046709	Mapk10	chr5	102907948	103211334	-
ENSMUSG00000043463	Rab9b	chrX	136858147	136868755	-
ENSMUSG00000028747	Htr6	chr4	139061108	139075570	-
ENSMUSG00000089911	Mfsd14a	chr3	116631164	116662677	-
ENSMUSG00000055639	Dach1	chr14	97786853	98169765	-
ENSMUSG00000026492	Tfb2m	chr1	179528055	179546267	-
ENSMUSG00000035572	Dcaf10	chr4	45342101	45379759	+
ENSMUSG00000004356	Utp20	chr10	88746607	88826804	-
ENSMUSG00000048489	8430408G22Rik	chr6	116650609	116652794	+
ENSMUSG00000041481	Serpina3g	chr12	104236245	104241939	+
ENSMUSG00000059690	1700020N15Rik	chrX	69945300	69945978	+
ENSMUSG00000105103	Gm43191	chr3	116641902	116681260	-
ENSMUSG00000042129	Rassf4	chr6	116633008	116673952	-
ENSMUSG00000027776	Il12a	chr3	68690644	68698547	+
ENSMUSG00000036053	Fmnl2	chr2	52857860	53133804	+
ENSMUSG00000025968	Ndufs1	chr1	63143596	63176833	-
ENSMUSG00000073247	Gm10486	chrX	35067384	35090316	+
ENSMUSG00000006095	Tbcb	chr7	30224131	30232272	-
ENSMUSG00000032216	Nedd4	chr9	72662346	72749852	+
ENSMUSG00000005951	Shpk	chr11	73199460	73224511	+
ENSMUSG00000066363	Serpina3f	chr12	104214544	104221129	+
ENSMUSG00000027547	Sall4	chr2	168748332	168767943	-
ENSMUSG00000041992	Rapgef5	chr12	117516479	117759737	+
ENSMUSG00000018263	Tbx5	chr5	119832668	119885219	+
ENSMUSG00000030199	Etv6	chr6	134035700	134270158	+
ENSMUSG00000020097	Sgpl1	chr10	61098642	61147703	-
ENSMUSG00000076437	Selenoh	chr2	84669215	84670770	-
ENSMUSG00000030244	Gys2	chr6	142422613	142473109	-
ENSMUSG00000073412	Lst1	chr17	35185095	35188439	-
ENSMUSG00000054099	Slc25a40	chr5	8422850	8454797	+
ENSMUSG00000028322	Exosc3	chr4	45316613	45342732	-
ENSMUSG00000078315	Fam47c	chrX	78737763	78739401	+
ENSMUSG00000021464	Ror2	chr13	53109312	53286124	-
ENSMUSG00000035694	Caps2	chr10	112163621	112216555	+
ENSMUSG00000024399	Ltb	chr17	35194439	35196320	+
ENSMUSG00000032878	Ccdc85a	chr11	28385685	28584324	-
ENSMUSG00000025007	Aldh18a1	chr19	40550257	40588463	-
ENSMUSG00000027080	Med19	chr2	84678402	84688215	+
ENSMUSG00000019960	Dusp6	chr10	99263231	99267489	+
ENSMUSG00000099104	Gm17087	chr17	8565852	8566950	-
ENSMUSG00000031548	Sfrp1	chr8	23411502	23449632	+
ENSMUSG00000024998	Plce1	chr19	38481109	38785030	+
ENSMUSG00000101645	Gm28635	chr2	84601439	84678041	-
ENSMUSG00000054052	Rdh19	chr10	127849928	127861176	+
ENSMUSG00000040532	Abhd11	chr5	135009152	135012175	+
ENSMUSG00000005986	Ankrd13d	chr19	4270180	4283137	-
ENSMUSG00000071350	Setdb2	chr14	59402009	59440884	-
ENSMUSG00000073975	Olfr550	chr7	102571442	102583011	+
ENSMUSG00000032323	Cyp11a1	chr9	58006411	58027023	+
ENSMUSG00000034075	Zdhhc5	chr2	84687970	84715180	-
ENSMUSG00000028901	Gmeb1	chr4	132221025	132261602	-
ENSMUSG00000029442	Wdr66	chr5	123252102	123327484	+
ENSMUSG00000094773	Gm21812	chrY	9344836	9347184	-
ENSMUSG00000031838	Ifi30	chr8	70762774	70766663	-
ENSMUSG00000028758	Kif17	chr4	138250435	138301967	+
ENSMUSG00000037492	Zmat4	chr8	23636019	24156585	+
ENSMUSG00000041120	Nbl1	chr4	139082284	139092993	-
ENSMUSG00000017446	C1qtnf1	chr11	118428203	118449963	+
ENSMUSG00000096223	Gm21874	chrY	9413518	9416148	-
ENSMUSG00000109528	Olfr1309	chr2	111979857	111990281	-
ENSMUSG00000031834	Pik3r2	chr8	70768176	70776713	-
ENSMUSG00000073974	Olfr551	chr7	102583510	102591886	-
ENSMUSG00000040026	Saa3	chr7	46711998	46715700	-
ENSMUSG00000096700	Gm11236	chr4	73638121	73642161	+
ENSMUSG00000095935	Gm11238	chr4	73607881	73657291	+
ENSMUSG00000050608	Minos1	chr4	139101814	139131113	-
ENSMUSG00000094116	Gm11237	chr4	73622984	73627027	+
ENSMUSG00000023967	Mrps18a	chr17	46110986	46128910	+
ENSMUSG00000020722	Cacng1	chr11	107703218	107716522	-
ENSMUSG00000073973	Olfr552	chr7	102597770	102608125	+
ENSMUSG00000078365	Mos	chr4	3870657	3872105	-
ENSMUSG00000015355	Cd48	chr1	171682009	171705258	+
ENSMUSG00000073972	Olfr553	chr7	102611281	102618218	-
ENSMUSG00000074639	Rdh16f2	chr10	127866474	127877317	+
ENSMUSG00000010911	Apip	chr2	103073675	103092644	+
ENSMUSG00000066000	Zfp979	chr4	147611937	147642513	-
ENSMUSG00000058019	Ces5a	chr8	93499064	93535830	-
ENSMUSG00000026687	Aldh9a1	chr1	167349991	167368532	+
ENSMUSG00000047496	Rnf152	chr1	105276914	105356710	-
ENSMUSG00000029602	Rasal1	chr5	120648812	120679597	+
ENSMUSG00000040134	Rdh7	chr10	127884028	127888817	-
ENSMUSG00000045349	Sh2d5	chr4	138250403	138261332	+
ENSMUSG00000030166	Rad52	chr6	119902698	119922828	+
ENSMUSG00000074677	Sirpb1c	chr3	15795145	15848528	-
ENSMUSG00000023966	Rsph9	chr17	46122035	46144216	-
ENSMUSG00000019699	Akt3	chr1	177020073	177258203	-
ENSMUSG00000060181	Slc35e3	chr10	117733679	117746365	-
ENSMUSG00000003282	Plag1	chr4	3900996	3938423	-
ENSMUSG00000030662	Ipo5	chr14	120911224	120947999	+
ENSMUSG00000049872	Fam26e	chr10	34087815	34096519	-
ENSMUSG00000086598	Btbd18	chr2	84659079	84668780	+
ENSMUSG00000062518	Zfp534	chr4	147673502	147702553	-
ENSMUSG00000054555	Adam12	chr7	133883199	134232146	-
ENSMUSG00000034117	Ptgdr2	chr19	10937160	10942511	+
ENSMUSG00000032028	Nxpe2	chr9	48318006	48353454	-
ENSMUSG00000039508	Fam26d	chr10	34038784	34044310	-
ENSMUSG00000086596	Susd5	chr9	114057140	114098728	+
ENSMUSG00000024732	Ccdc86	chr19	10941481	10949266	-
ENSMUSG00000033857	Engase	chr11	118476829	118489209	+
ENSMUSG00000051506	Wdfy4	chr14	32959547	33185508	-
ENSMUSG00000071340	Trappc3l	chr10	34037597	34109815	+
ENSMUSG00000050043	Tmx2	chr2	84671316	84679140	-
ENSMUSG00000003153	Slc2a3	chr6	122727809	122801640	-
ENSMUSG00000073971	Olfr554	chr7	102638432	102642555	+
ENSMUSG00000028222	Calb1	chr4	15881264	15908064	+
ENSMUSG00000024175	Tekt4	chr17	25471590	25476594	+
ENSMUSG00000038175	Mylip	chr13	45389742	45412022	+
ENSMUSG00000022857	Tmprss15	chr16	78953008	79091097	-
ENSMUSG00000053930	Shisa6	chr11	66211725	66525964	-
ENSMUSG00000054582	Pabpc1l	chr2	164025450	164050538	+
ENSMUSG00000091264	Smim13	chr13	41249844	41276577	+
ENSMUSG00000044229	Nxpe4	chr9	48162023	48400025	+
ENSMUSG00000027002	Nckap1	chr2	80500512	80581380	-
ENSMUSG00000011158	Brf1	chr12	112960085	113000704	-
ENSMUSG00000027478	Dnmt3b	chr2	153649450	153687730	+
ENSMUSG00000056752	Dnah9	chr11	65831282	66168551	-
ENSMUSG00000047746	Fbxo40	chr16	36963460	36990467	-
ENSMUSG00000047777	Phf13	chr4	151989633	151996258	-
ENSMUSG00000090247	Bloc1s1	chr10	128917882	128924035	-
ENSMUSG00000099518	Gm13275	chr4	88794487	88795035	+
ENSMUSG00000001521	Tulp3	chr6	128321161	128355851	-
ENSMUSG00000017721	Pigt	chr2	164497520	164508301	+
ENSMUSG00000035919	Bbs9	chr9	22475715	22888280	+
ENSMUSG00000095048	Gm11239	chr4	73668354	73672396	+
ENSMUSG00000073077	Gm7173	chrX	79266559	79517285	-
ENSMUSG00000026504	Sdccag8	chr1	176814660	177020437	+
ENSMUSG00000025350	Rdh5	chr10	128913593	128922888	-
ENSMUSG00000029671	Wnt16	chr6	22288227	22298522	+
ENSMUSG00000107167	Gm34653	chr2	34833007	34839728	+
ENSMUSG00000022798	4930435E12Rik	chr16	38812205	38828749	-
ENSMUSG00000031583	Wrn	chr8	33234384	33385527	-
ENSMUSG00000031930	Wwp2	chr8	107436365	107558595	+
ENSMUSG00000041673	Lrrc18	chr14	32991382	33015291	+
ENSMUSG00000097100	9230104M06Rik	chr12	112999964	113001926	+
ENSMUSG00000045404	Kcnk13	chr12	99964499	100062682	+
ENSMUSG00000002803	Btbd6	chr12	112976482	112978945	+
ENSMUSG00000079177	Fam228a	chr12	4713670	4738430	-
ENSMUSG00000000378	Ccm2	chr11	6546887	6596744	+
ENSMUSG00000024401	Tnf	chr17	35199381	35202007	-
ENSMUSG00000099420	Gm13279	chr4	88797397	88797945	+
ENSMUSG00000042616	Oscp1	chr4	126058565	126092195	+
ENSMUSG00000015467	Egfl8	chr17	34613349	34615971	-
ENSMUSG00000024104	Washc2	chr6	116208038	116262686	+
ENSMUSG00000096351	Samd11	chr4	156246966	156255657	-
ENSMUSG00000048155	H2bfm	chrX	136927325	136928376	+
ENSMUSG00000095101	Gm13285	chr4	88799665	88801126	+
ENSMUSG00000008575	Nfib	chr4	82290173	82705750	-
ENSMUSG00000094648	Gm13287	chr4	88803254	88803802	+
ENSMUSG00000034101	Ctnnd1	chr2	84600071	84650765	-
ENSMUSG00000070908	Gm13288	chr4	88805531	88808380	+
ENSMUSG00000040017	Saa4	chr7	46727998	46732603	-
ENSMUSG00000029438	Bcl7a	chr5	123343834	123374992	+
ENSMUSG00000100713	Ifna7	chr4	88816228	88816800	+
ENSMUSG00000070385	Ampd1	chr3	103074014	103099720	+
ENSMUSG00000026567	Adcy10	chr1	165485183	165576774	+
ENSMUSG00000091732	Gm17541	chr12	4689402	4689926	-
ENSMUSG00000020640	Itsn2	chr12	4592638	4713962	+
ENSMUSG00000039159	Ube2h	chr6	30211289	30304539	-
ENSMUSG00000108827	Olfr1310	chr2	112004574	112012708	-
ENSMUSG00000058586	Serhl	chr15	83089506	83116674	+
ENSMUSG00000006728	Cdk4	chr10	127063534	127067920	+
ENSMUSG00000051076	Vtcn1	chr3	100825459	100896922	+
ENSMUSG00000020372	Rack1	chr11	48800332	48806434	+
ENSMUSG00000109403	Olfr1311	chr2	112019656	112024412	-
ENSMUSG00000054199	Gon4l	chr3	88835231	88910103	+
ENSMUSG00000096861	Vmn2r68	chr7	85221518	85237704	-
ENSMUSG00000035847	Ids	chrX	70343069	70365084	-
ENSMUSG00000015337	Endog	chr2	30171493	30174069	+
ENSMUSG00000111590	Olfr1192-ps1	chr2	88648509	88659772	+
ENSMUSG00000040127	Sdr9c7	chr10	127898518	127911761	+
ENSMUSG00000021468	Sptlc1	chr13	53332748	53377397	-
ENSMUSG00000020687	Cdc27	chr11	104502745	104550620	-
ENSMUSG00000039660	Spout1	chr2	30173453	30178459	-
ENSMUSG00000020467	Efemp1	chr11	28853204	28926743	+
ENSMUSG00000108367	Gm4881	chr7	24927445	24944494	-
ENSMUSG00000034663	Bmp2k	chr5	96997689	97091867	+
ENSMUSG00000078495	Zfp984	chr4	147753974	147809788	-
ENSMUSG00000003380	Rabac1	chr7	24969752	24972754	-
ENSMUSG00000030246	Ldhb	chr6	142490249	142507957	-
ENSMUSG00000020723	Cacng4	chr11	107732357	107794557	-
ENSMUSG00000027551	Zfp64	chr2	168893331	168955587	-
ENSMUSG00000034486	Gbx2	chr1	89927956	89931179	-
ENSMUSG00000060827	Olfr1193	chr2	88675628	88681143	+
ENSMUSG00000030200	Bcl2l14	chr6	134396318	134438736	+
ENSMUSG00000040365	Trim41	chr11	48806404	48817353	-
ENSMUSG00000046916	Myct1	chr10	5593775	5606904	+
ENSMUSG00000041565	L3mbtl4	chr17	68273797	68777961	+
ENSMUSG00000091006	Vmn2r69	chr7	85404849	85417476	-
ENSMUSG00000025224	Gbf1	chr19	46152509	46286510	+
ENSMUSG00000032816	Igdcc4	chr9	65101486	65137940	+
ENSMUSG00000006736	Tspan31	chr10	127067280	127070264	-
ENSMUSG00000019772	Vip	chr10	5639218	5647617	+
ENSMUSG00000030787	Lyve1	chr7	110850607	110863239	-
ENSMUSG00000055725	Paqr3	chr5	97082329	97111596	-
ENSMUSG00000031631	Cfap97	chr8	46151771	46195590	+
ENSMUSG00000013997	Nit1	chr1	171338008	171345646	-
ENSMUSG00000031887	Tradd	chr8	105258286	105264609	-
ENSMUSG00000025396	Hsd17b6	chr10	127990936	128007611	-
ENSMUSG00000029462	Vps29	chr5	122354369	122364984	+
ENSMUSG00000026870	Cutal	chr2	34874396	34892132	+
ENSMUSG00000079583	Gm7073	chrX	60436052	60539249	-
ENSMUSG00000073700	Klhl21	chr4	152008803	152017680	+
ENSMUSG00000030247	Kcnj8	chr6	142564837	142571614	-
ENSMUSG00000089768	Tmsb15b1	chrX	136974022	136976874	-
ENSMUSG00000006289	Osgep	chr14	50906478	50924893	-
ENSMUSG00000024542	Cep192	chr18	67800107	67885170	+
ENSMUSG00000089996	Tmsb15b2	chrX	136955265	136975497	-
ENSMUSG00000038319	Kcnh2	chr5	24319589	24351604	-
ENSMUSG00000062949	Atp11c	chrX	60223290	60592698	-
ENSMUSG00000034282	Evpl	chr11	116220559	116238077	-
ENSMUSG00000032479	Map4	chr9	109931460	110083955	+
ENSMUSG00000072955	Tmsb15l	chrX	136954988	136976869	-
ENSMUSG00000055320	Tead1	chr7	112679318	112906807	+
ENSMUSG00000059423	Zfp933	chr4	147822986	147848366	-
ENSMUSG00000027568	Ntsr1	chr2	180499976	180544980	+
ENSMUSG00000018040	Rrp7a	chr15	83113433	83122801	-
ENSMUSG00000068922	Msto1	chr3	88905107	88913999	-
ENSMUSG00000038291	Snx25	chr8	46033261	46152159	-
ENSMUSG00000031775	Pllp	chr8	94674894	94696278	-
ENSMUSG00000026869	Psmd5	chr2	34849734	34874968	-
ENSMUSG00000029055	Plch2	chr4	154983115	155056784	-
ENSMUSG00000025347	Mettl7b	chr10	128958274	128960988	-
ENSMUSG00000017774	Myo1c	chr11	75650504	75673910	+
ENSMUSG00000027569	Mrgbp	chr2	180581304	180586304	+
ENSMUSG00000028952	Zbtb48	chr4	152019774	152027671	-
ENSMUSG00000056536	Pign	chr1	105518422	105663677	-
ENSMUSG00000025348	Itga7	chr10	128933818	128958282	+
ENSMUSG00000052798	Nup107	chr10	117750621	117792705	-
ENSMUSG00000062098	Btbd3	chr2	138256565	138589292	+
ENSMUSG00000073970	Olfr555	chr7	102658823	102659770	+
ENSMUSG00000067081	Asb18	chr1	89950220	90014666	-
ENSMUSG00000062867	Impdh2	chr9	108560286	108565584	+
ENSMUSG00000029463	Fam216a	chr5	122364580	122372364	-
ENSMUSG00000011306	Sugp1	chr8	70042813	70072347	+
ENSMUSG00000030347	D6Wsu163e	chr6	126939962	126975967	+
ENSMUSG00000013973	Dedd	chr1	171329145	171342331	+
ENSMUSG00000045232	Rln3	chr8	84042929	84045000	-
ENSMUSG00000048108	Tmem72	chr6	116679063	116716913	-
ENSMUSG00000048251	Bcl11b	chr12	107910403	108003602	-
ENSMUSG00000050188	Lsm10	chr4	126096623	126098584	+
ENSMUSG00000021957	Tkt	chr14	30548359	30574720	+
ENSMUSG00000070498	Tmem132b	chr5	125531774	125792583	+
ENSMUSG00000029464	Gpn3	chr5	122371876	122382902	+
ENSMUSG00000020868	Xylt2	chr11	94663851	94677515	-
ENSMUSG00000016982	Pom121l2	chr13	21981194	21988734	+
ENSMUSG00000022425	Enpp2	chr15	54838901	54952892	-
ENSMUSG00000028167	Bdh2	chr3	135281221	135304426	+
ENSMUSG00000036907	C1ql2	chr1	120340582	120343174	+
ENSMUSG00000029603	Dtx1	chr5	120680202	120711927	-
ENSMUSG00000048668	Rhno1	chr6	128357000	128362911	-
ENSMUSG00000028786	Tmem54	chr4	129105548	129111626	+
ENSMUSG00000058317	Ube2e2	chr14	18573575	18894267	-
ENSMUSG00000079014	Serpina3i	chr12	104263122	104269372	+
ENSMUSG00000021981	Cab39l	chr14	59440972	59585764	+
ENSMUSG00000090665	Gad1-ps	chr10	99444044	99445819	+
ENSMUSG00000034341	Wbp2	chr11	116078573	116086995	-
ENSMUSG00000025140	Pycr1	chr11	120635712	120643769	-
ENSMUSG00000075376	Rc3h2	chr2	37370069	37422903	-
