pk_pos	gene
chr5-68112423-68113459	ENSMUSG00000027867
chr5-68128170-68129072	ENSMUSG00000027867
chr5-48240500-48241390	ENSMUSG00000027868
chr5-4861127-4861953	ENSMUSG00000027868
chr5-48626324-48627246	ENSMUSG00000027868
chr5-4867747-4868558	ENSMUSG00000027868
chr5-4880172-4881012	ENSMUSG00000027868
chr6-77677198-77678107	ENSMUSG00000027884
chr6-73019818-73020696	ENSMUSG00000027887
chr5-113577245-113578139	ENSMUSG00000027908
chr3-54945865-54946744	ENSMUSG00000028008
chr3-57448180-57449063	ENSMUSG00000028008
chr3-59042387-59043257	ENSMUSG00000028008
chr3-54815048-54815868	ENSMUSG00000028011
chr3-54945865-54946744	ENSMUSG00000028011
chr8-76383886-76384669	ENSMUSG00000028024
chr4-63570045-63570921	ENSMUSG00000028042
chr4-126648049-126648912	ENSMUSG00000028086
chr5-142238565-142239461	ENSMUSG00000028102
chr5-142281768-142282671	ENSMUSG00000028102
chr8-108216184-108217041	ENSMUSG00000028132
chr8-108313909-108314697	ENSMUSG00000028132
chr5-115979065-115979988	ENSMUSG00000028141
chr9-10659240-10660121	ENSMUSG00000028164
chr10-121297052-121297994	ENSMUSG00000028236
chr10-49651533-49651951	ENSMUSG00000028249
chr10-5239466-5240458	ENSMUSG00000028249
chr12-91518370-91519182	ENSMUSG00000028261
chr12-91549243-91550153	ENSMUSG00000028261
chr12-91551675-91552603	ENSMUSG00000028261
chr12-91562425-91563343	ENSMUSG00000028261
chr14-47597666-47598532	ENSMUSG00000028274
chr14-27108553-27109472	ENSMUSG00000028282
chr14-12427860-12428748	ENSMUSG00000028284
chr14-12454907-12455804	ENSMUSG00000028284
chr13-45507077-45507964	ENSMUSG00000028289
chr13-45508453-45509224	ENSMUSG00000028289
chr19-25060196-25061081	ENSMUSG00000028312
chr1-24195138-24195643	ENSMUSG00000028391
chr1-24230156-24230966	ENSMUSG00000028391
chr16-29734372-29734898	ENSMUSG00000028407
chr16-29854970-29855881	ENSMUSG00000028407
chr16-30059061-30059945	ENSMUSG00000028407
chr16-30066674-30067483	ENSMUSG00000028407
chr16-30129792-30130457	ENSMUSG00000028407
chr16-43121156-43121905	ENSMUSG00000028416
chr19-43808870-43809760	ENSMUSG00000028426
chr19-43931967-43932856	ENSMUSG00000028426
chr19-44400274-44401159	ENSMUSG00000028426
chr19-44671823-44672707	ENSMUSG00000028426
chr19-55545345-55546217	ENSMUSG00000028431
chr19-55578143-55578950	ENSMUSG00000028431
chr19-55662245-55663089	ENSMUSG00000028431
chr16-55553765-55554628	ENSMUSG00000028433
chr16-55934240-55935112	ENSMUSG00000028433
chr19-60477806-60478738	ENSMUSG00000028434
chr16-8512942-8513844	ENSMUSG00000028444
chr16-85133378-85134153	ENSMUSG00000028444
chr16-85779519-85780420	ENSMUSG00000028444
chr16-86463051-86463616	ENSMUSG00000028444
chr17-47043166-47044069	ENSMUSG00000028463
chr17-47806037-47806958	ENSMUSG00000028463
chr17-48425653-48426578	ENSMUSG00000028467
chr17-48467325-48468203	ENSMUSG00000028467
chr4-102557619-102558459	ENSMUSG00000028484
chr4-40063457-40064135	ENSMUSG00000028494
chr4-40102904-40103770	ENSMUSG00000028494
chr4-54972898-54973797	ENSMUSG00000028496
chr4-57812940-57813846	ENSMUSG00000028497
chr6-112133316-112134187	ENSMUSG00000028525
chr5-34728976-34729843	ENSMUSG00000028563
chr5-116895061-116895957	ENSMUSG00000028575
chr5-117504041-117504723	ENSMUSG00000028575
chr9-34841615-34842507	ENSMUSG00000028584
chr6-72723560-72724374	ENSMUSG00000028600
chr6-72779216-72779914	ENSMUSG00000028600
chr9-42863149-42864041	ENSMUSG00000028602
chr6-37207562-37208446	ENSMUSG00000028618
chr8-101188236-101189164	ENSMUSG00000028626
chr8-101196763-101197670	ENSMUSG00000028626
chr7-91675305-91676184	ENSMUSG00000028635
chr9-107541610-107542489	ENSMUSG00000028676
chr9-107554127-107555015	ENSMUSG00000028676
chr9-107626417-107627333	ENSMUSG00000028676
chr9-107634968-107635885	ENSMUSG00000028676
chr9-107645489-107646251	ENSMUSG00000028676
chr7-31105005-31105833	ENSMUSG00000028678
chr7-135316580-135317447	ENSMUSG00000028701
chr7-126808780-126809638	ENSMUSG00000028715
chr9-22187836-22188771	ENSMUSG00000028738
chr9-20907412-20908203	ENSMUSG00000028747
chr9-124494436-124495196	ENSMUSG00000028760
chr9-13195206-13195929	ENSMUSG00000028760
chr12-25086833-25087718	ENSMUSG00000028771
chr8-78063426-78064201	ENSMUSG00000028797
chr9-105749054-105749856	ENSMUSG00000028826
chr9-102531484-102532183	ENSMUSG00000028834
chr9-102863873-102864794	ENSMUSG00000028834
chr8-36290806-36291641	ENSMUSG00000028845
chr8-94944965-94945867	ENSMUSG00000028851
chr8-94953983-94954759	ENSMUSG00000028851
chr8-93207787-93208579	ENSMUSG00000028862
chr8-93394101-93394841	ENSMUSG00000028862
chr8-25574799-25575687	ENSMUSG00000028863
chr11-83262928-83263818	ENSMUSG00000028864
chr11-83270877-83271821	ENSMUSG00000028864
chr11-54998017-54998914	ENSMUSG00000028883
chr11-55344380-55345259	ENSMUSG00000028883
chr11-55367352-55368228	ENSMUSG00000028883
chr11-55387633-55388272	ENSMUSG00000028883
chr11-5541763-5542621	ENSMUSG00000028883
chr8-92125501-92126331	ENSMUSG00000028886
chr8-25298999-25299835	ENSMUSG00000028889
chr8-25302218-25303112	ENSMUSG00000028889
chr8-25277116-25277784	ENSMUSG00000028890
chr8-91845458-91846200	ENSMUSG00000028898
chr8-91909685-91910560	ENSMUSG00000028898
chr9-56056383-56057296	ENSMUSG00000028937
chr12-8635293-8636198	ENSMUSG00000028953
chr12-86360746-86361656	ENSMUSG00000028953
chr12-86498579-86499500	ENSMUSG00000028953
chr12-8572764-8573622	ENSMUSG00000028958
chr12-85736961-85737505	ENSMUSG00000028958
chr12-85745791-85746540	ENSMUSG00000028958
chr12-85799840-85800732	ENSMUSG00000028958
chr9-49224447-49225193	ENSMUSG00000028960
chr12-85507990-85508900	ENSMUSG00000028962
chr12-85524263-85525157	ENSMUSG00000028962
chr12-85619101-85619819	ENSMUSG00000028962
chr12-85619941-85620515	ENSMUSG00000028962
chr12-85647141-85648005	ENSMUSG00000028962
chr12-85662639-85663534	ENSMUSG00000028962
chr12-85703091-85703890	ENSMUSG00000028962
chr12-85445445-85446305	ENSMUSG00000028973
chr12-85473309-85474178	ENSMUSG00000028973
chr9-47041418-47042219	ENSMUSG00000028974
chr9-46599789-46600656	ENSMUSG00000028991
chr9-46361470-46362365	ENSMUSG00000029009
chr12-6189319-6190221	ENSMUSG00000029012
chr9-65776704-65777453	ENSMUSG00000029061
chr9-64494448-64495324	ENSMUSG00000029063
chr9-64017836-64018634	ENSMUSG00000029064
chr9-64057920-64058819	ENSMUSG00000029064
chr9-66708223-66709089	ENSMUSG00000029072
chr15-12585864-12586765	ENSMUSG00000029094
chr15-12592289-12592819	ENSMUSG00000029094
chr15-16730144-16730954	ENSMUSG00000029094
chr14-65943016-65943882	ENSMUSG00000029110
chr14-66423874-66424766	ENSMUSG00000029110
chr14-66911898-66912620	ENSMUSG00000029110
chr15-66815236-66816086	ENSMUSG00000029122
chr15-68942893-68943816	ENSMUSG00000029122
chr15-68961949-68962760	ENSMUSG00000029122
chr15-86780833-86781733	ENSMUSG00000029127
chr16-85779519-85780420	ENSMUSG00000029128
chr16-86463051-86463616	ENSMUSG00000029128
chr16-87774114-87774960	ENSMUSG00000029128
chr16-87984213-87985122	ENSMUSG00000029128
chr14-16554556-16555479	ENSMUSG00000029134
chr14-17641679-17642468	ENSMUSG00000029134
chr14-17900170-17901064	ENSMUSG00000029134
chr13-97917785-97918678	ENSMUSG00000029151
chr13-98545847-98546621	ENSMUSG00000029151
chr13-98586632-98587231	ENSMUSG00000029151
chr13-93936224-93937045	ENSMUSG00000029162
chr13-94037309-94038217	ENSMUSG00000029162
chr19-24283961-24284856	ENSMUSG00000029169
chr1-40983564-40984468	ENSMUSG00000029174
chr1-41054430-41055323	ENSMUSG00000029174
chr13-81782978-81783885	ENSMUSG00000029177
chr1-74219676-74220586	ENSMUSG00000029205
chr1-74791290-74792154	ENSMUSG00000029205
chr1-74802896-74803787	ENSMUSG00000029205
chr1-74823326-74823985	ENSMUSG00000029205
chr1-79802661-79803531	ENSMUSG00000029207
chr2-158616107-158616959	ENSMUSG00000029211
chr2-168990078-168990933	ENSMUSG00000029213
chr2-169158137-169158993	ENSMUSG00000029213
chr2-169164980-169165850	ENSMUSG00000029213
chr2-93834903-93835739	ENSMUSG00000029247
chr2-9530524-9531380	ENSMUSG00000029249
chr2-96317408-96318223	ENSMUSG00000029249
chr6-71989714-71990609	ENSMUSG00000029270
chr4-54774094-54774422	ENSMUSG00000029280
chr5-76345840-76346740	ENSMUSG00000029314
chr7-38204080-38204962	ENSMUSG00000029363
chr8-26748009-26748817	ENSMUSG00000029482
chr8-26762924-26763818	ENSMUSG00000029482
chr8-26771214-26771779	ENSMUSG00000029482
chr8-26805333-26806181	ENSMUSG00000029482
chr5-144607674-144608523	ENSMUSG00000029484
chr5-144642574-144643509	ENSMUSG00000029484
chr5-144695341-144696174	ENSMUSG00000029484
chr6-99420378-99421257	ENSMUSG00000029503
chr6-99568342-99569225	ENSMUSG00000029503
chr7-132269469-132270345	ENSMUSG00000029513
chr7-132320984-132321680	ENSMUSG00000029513
chr7-13278273-13279183	ENSMUSG00000029513
chr7-133032384-133033260	ENSMUSG00000029513
chr7-125942617-125943492	ENSMUSG00000029538
chr7-125952322-125953199	ENSMUSG00000029538
chr7-96796079-96796848	ENSMUSG00000029597
chr7-98323273-98324164	ENSMUSG00000029599
chr8-10053242-10054135	ENSMUSG00000029608
chr9-35210620-35211524	ENSMUSG00000029610
chr13-49178535-49179453	ENSMUSG00000029701
chr10-40524673-40525558	ENSMUSG00000029757
chr10-4079709-4080507	ENSMUSG00000029757
chr10-40857324-40858208	ENSMUSG00000029757
chr10-24345506-24346331	ENSMUSG00000029759
chr10-24436952-24437832	ENSMUSG00000029759
chr14-27105537-27106455	ENSMUSG00000029765
chr13-73270203-73271156	ENSMUSG00000029775
chr19-45854163-45855049	ENSMUSG00000029778
chr18-23436218-23437128	ENSMUSG00000029797
chr18-23586137-23586957	ENSMUSG00000029797
chr18-3495219-3496087	ENSMUSG00000029811
chr18-35059556-35060463	ENSMUSG00000029811
chr15-85670474-85671397	ENSMUSG00000029833
chr15-85892008-85892410	ENSMUSG00000029833
chr15-86033775-86034689	ENSMUSG00000029833
chr15-86125663-86126577	ENSMUSG00000029833
chr15-86140014-86140889	ENSMUSG00000029833
chr15-53075793-53076537	ENSMUSG00000029838
chr19-24247498-24248376	ENSMUSG00000029844
chr19-24253491-24254382	ENSMUSG00000029844
chr19-24271491-24272385	ENSMUSG00000029844
chr14-85814618-85815508	ENSMUSG00000029848
chr17-14175509-14176330	ENSMUSG00000029861
chr17-14468561-14469444	ENSMUSG00000029861
chr17-14524232-14525112	ENSMUSG00000029861
chr1-44064408-44065276	ENSMUSG00000029920
chr4-152189920-152190832	ENSMUSG00000030002
chr4-137313299-137314194	ENSMUSG00000030008
chr5-52213105-52214018	ENSMUSG00000030067
chr5-52217853-52218697	ENSMUSG00000030067
chr5-52242209-52243091	ENSMUSG00000030067
chr5-52258533-52259334	ENSMUSG00000030067
chr5-52280571-52281468	ENSMUSG00000030067
chr4-58072745-58073611	ENSMUSG00000030079
chr4-58211261-58211698	ENSMUSG00000030079
chr6-77847399-77848311	ENSMUSG00000030105
chr8-117260641-117261486	ENSMUSG00000030116
chr8-25277116-25277784	ENSMUSG00000030125
chr7-49717933-49718846	ENSMUSG00000030138
chr7-49981315-49982197	ENSMUSG00000030138
chr7-50220379-50221269	ENSMUSG00000030138
chr7-50372217-50373086	ENSMUSG00000030138
chr8-78096323-78096948	ENSMUSG00000030149
chr8-78128812-78129671	ENSMUSG00000030149
chr8-71518807-71519712	ENSMUSG00000030155
chr8-76128460-76129381	ENSMUSG00000030156
chr8-78556501-78557378	ENSMUSG00000030173
chr8-78584683-78585565	ENSMUSG00000030173
chr8-78690647-78691522	ENSMUSG00000030173
chr7-96242150-96243080	ENSMUSG00000030180
chr9-100594619-100595488	ENSMUSG00000030199
chr9-120987846-120988766	ENSMUSG00000030222
chr7-112233232-112234148	ENSMUSG00000030254
chr7-125723023-125723924	ENSMUSG00000030315
chr7-125746967-125747612	ENSMUSG00000030315
chr7-130082804-130083648	ENSMUSG00000030321
chr8-25911266-25912147	ENSMUSG00000030337
chr11-84129121-84130017	ENSMUSG00000030374
chr11-84141481-84142336	ENSMUSG00000030374
chr11-52545166-52546035	ENSMUSG00000030382
chr11-108757269-108757891	ENSMUSG00000030393
chr11-109106516-109107395	ENSMUSG00000030393
chr11-109751273-109752141	ENSMUSG00000030393
chr12-108840966-108841892	ENSMUSG00000030407
chr12-108893767-108894664	ENSMUSG00000030407
chr12-108002338-108003042	ENSMUSG00000030413
chr12-108034852-108035687	ENSMUSG00000030413
chr12-108255386-108256181	ENSMUSG00000030413
chr15-86334464-86335348	ENSMUSG00000030421
chr10-122054321-122055219	ENSMUSG00000030428
chr10-14947820-14948479	ENSMUSG00000030432
chr10-16993709-16994449	ENSMUSG00000030432
chr10-17827226-17828035	ENSMUSG00000030432
chr19-48090207-48091074	ENSMUSG00000030452
chr2-103090172-103091064	ENSMUSG00000030465
chr2-103118051-103118947	ENSMUSG00000030465
chr17-48625883-48626709	ENSMUSG00000030474
chr12-85150785-85151653	ENSMUSG00000030484
chr12-85175676-85176495	ENSMUSG00000030484
chr12-85177004-85177804	ENSMUSG00000030484
chr12-85181412-85182227	ENSMUSG00000030484
chr12-8519351-8520178	ENSMUSG00000030484
chr12-79707719-79708455	ENSMUSG00000030486
chr12-80567221-80568072	ENSMUSG00000030486
chr12-81594677-81595579	ENSMUSG00000030486
chr12-82188108-82188993	ENSMUSG00000030486
chr15-102261783-102262355	ENSMUSG00000030493
chr15-102341317-102342236	ENSMUSG00000030493
chr15-102752917-102753809	ENSMUSG00000030493
chr15-100983433-100984357	ENSMUSG00000030494
chr14-76760294-76761200	ENSMUSG00000030499
chr14-76765012-76765670	ENSMUSG00000030499
chr1-41446706-41447507	ENSMUSG00000030521
chr3-30999569-31000434	ENSMUSG00000030528
chr3-33305490-33306350	ENSMUSG00000030536
chr4-47352722-47353575	ENSMUSG00000030562
chr13-73270203-73271156	ENSMUSG00000030579
chr13-73671329-73672105	ENSMUSG00000030579
chr13-73764378-73765076	ENSMUSG00000030579
chr13-51638771-51639638	ENSMUSG00000030588
chr13-51842051-51842965	ENSMUSG00000030588
chr13-51844429-51845148	ENSMUSG00000030588
chr13-51899424-51900254	ENSMUSG00000030588
chr13-51944247-51945177	ENSMUSG00000030588
chr3-21298170-21299104	ENSMUSG00000030607
chr4-7992714-7993599	ENSMUSG00000030616
chr4-66522034-66522789	ENSMUSG00000030621
chr4-66622604-66623421	ENSMUSG00000030621
chr4-67728946-67729693	ENSMUSG00000030621
chr3-63436039-63436917	ENSMUSG00000030638
chr3-63862176-63862623	ENSMUSG00000030638
chr5-111377871-111378779	ENSMUSG00000030643
chr5-111397941-111398821	ENSMUSG00000030643
chr7-56500177-56501007	ENSMUSG00000030652
chr7-56609132-56610039	ENSMUSG00000030652
chr7-58151295-58152166	ENSMUSG00000030652
chr7-58487968-58488821	ENSMUSG00000030652
chr7-58788403-58789246	ENSMUSG00000030652
chr7-6343346-6344253	ENSMUSG00000030652
chr7-99990216-99991034	ENSMUSG00000030662
chr8-100001374-100002268	ENSMUSG00000030662
chr8-100193012-100193878	ENSMUSG00000030662
chr7-124727035-124727955	ENSMUSG00000030669
chr7-124993091-124993971	ENSMUSG00000030669
chr8-39093220-39093900	ENSMUSG00000030695
chr8-39678409-39679283	ENSMUSG00000030695
chr8-38600828-38601711	ENSMUSG00000030699
chr8-38620310-38621233	ENSMUSG00000030699
chr5-52131824-52132731	ENSMUSG00000030744
chr5-52190102-52190966	ENSMUSG00000030744
chr5-3419827-3420723	ENSMUSG00000030760
chr5-34225489-34226327	ENSMUSG00000030760
chr5-34335894-34336750	ENSMUSG00000030760
chr8-123880045-123880916	ENSMUSG00000030766
chr8-122678265-122679113	ENSMUSG00000030769
chr18-32982977-32983860	ENSMUSG00000030775
chr18-33058213-33059077	ENSMUSG00000030775
chr18-33336592-33337486	ENSMUSG00000030775
chr18-34034529-34035420	ENSMUSG00000030775
chr7-100727575-100728354	ENSMUSG00000030788
chr7-100758530-100759387	ENSMUSG00000030788
chr7-100762674-100763347	ENSMUSG00000030788
chr17-6582006-6582870	ENSMUSG00000030827
chr17-80899430-80900245	ENSMUSG00000030838
chr17-80969462-80970300	ENSMUSG00000030838
chr17-85117703-85118454	ENSMUSG00000030839
chr17-8513258-8514167	ENSMUSG00000030839
chr17-85319735-85320662	ENSMUSG00000030839
chr17-85365908-85366817	ENSMUSG00000030839
chr8-70130927-70131788	ENSMUSG00000030846
chr6-18912982-18913847	ENSMUSG00000030890
chr6-20572578-20573513	ENSMUSG00000030890
chr6-20775576-20776459	ENSMUSG00000030890
chr6-17211099-17212011	ENSMUSG00000030898
chr7-92234519-92235345	ENSMUSG00000030905
chr7-92264730-92265446	ENSMUSG00000030905
chr7-92422625-92423529	ENSMUSG00000030905
chr7-93913361-93914200	ENSMUSG00000030905
chr7-94249173-94250088	ENSMUSG00000030905
chr7-95185588-95186443	ENSMUSG00000030905
chr7-91675305-91676184	ENSMUSG00000030909
chr7-78895428-78896324	ENSMUSG00000030922
chr7-79079017-79079938	ENSMUSG00000030922
chr7-79465836-79466740	ENSMUSG00000030922
chr7-75369136-75369953	ENSMUSG00000030929
chr7-75639277-75640145	ENSMUSG00000030929
chr8-92245998-92246890	ENSMUSG00000030956
chr7-74708773-74709590	ENSMUSG00000030963
chr7-74983738-74984661	ENSMUSG00000030963
chr7-75047532-75048396	ENSMUSG00000030972
chr7-75077314-75078220	ENSMUSG00000030972
chr8-94977969-94978850	ENSMUSG00000030976
chr8-95054708-95055596	ENSMUSG00000030976
chr8-95064341-95065231	ENSMUSG00000030976
chr11-69368426-69369340	ENSMUSG00000031012
chr6-87680038-87680896	ENSMUSG00000031021
chr6-87941901-87942785	ENSMUSG00000031021
chr6-86408039-86408929	ENSMUSG00000031024
chr12-25124309-25125105	ENSMUSG00000031079
chr15-96167012-96167894	ENSMUSG00000031095
chr15-96213566-96214517	ENSMUSG00000031095
chr5-116309122-116310023	ENSMUSG00000031129
chr1-158362126-158362961	ENSMUSG00000031137
chr1-158615814-158616712	ENSMUSG00000031137
chr1-158654274-158655075	ENSMUSG00000031137
chr10-74952586-74953471	ENSMUSG00000031156
chr10-80203943-80204798	ENSMUSG00000031163
chr5-132217211-132218116	ENSMUSG00000031207
chr5-132630541-132631469	ENSMUSG00000031207
chr5-132802984-132803620	ENSMUSG00000031207
chr5-44165750-44166469	ENSMUSG00000031214
chr6-7832333-7833264	ENSMUSG00000031246
chr6-78340040-78340931	ENSMUSG00000031246
chr6-125084177-125085092	ENSMUSG00000031326
chr2-33008874-33009770	ENSMUSG00000031328
chr2-33435797-33436684	ENSMUSG00000031328
chr2-33543391-33544175	ENSMUSG00000031328
chr2-17405740-17406674	ENSMUSG00000031344
chr2-174338328-174339141	ENSMUSG00000031344
chr2-29381503-29382392	ENSMUSG00000031387
chr2-29402378-29403290	ENSMUSG00000031387
chr2-29414753-29415689	ENSMUSG00000031387
chr2-29757137-29757839	ENSMUSG00000031387
chr2-29381503-29382392	ENSMUSG00000031388
chr2-35048651-35049544	ENSMUSG00000031399
chr2-35055495-35056267	ENSMUSG00000031399
chr2-35265038-35265945	ENSMUSG00000031399
chr2-35508432-35509265	ENSMUSG00000031400
chr2-35533451-35534327	ENSMUSG00000031400
chr9-116369717-116370551	ENSMUSG00000031424
chr12-54489401-54490304	ENSMUSG00000031482
chr19-38778606-38779533	ENSMUSG00000031520
chr12-64857746-64858503	ENSMUSG00000031535
chr12-65302539-65303436	ENSMUSG00000031535
chr12-65426677-65427556	ENSMUSG00000031535
chr12-65480662-65481475	ENSMUSG00000031535
chr12-68252013-68252944	ENSMUSG00000031539
chr12-68253541-68254401	ENSMUSG00000031539
chr12-71072950-71073852	ENSMUSG00000031546
chr12-86498579-86499500	ENSMUSG00000031551
chr12-86526103-86526941	ENSMUSG00000031551
chr12-98458302-98459196	ENSMUSG00000031557
chr12-98720512-98721281	ENSMUSG00000031557
chr12-98740956-98741811	ENSMUSG00000031557
chr12-98746594-98747465	ENSMUSG00000031557
chr12-98795564-98796449	ENSMUSG00000031557
chr13-110746959-110747861	ENSMUSG00000031576
chr13-111204314-111205211	ENSMUSG00000031576
chr14-56544742-56545610	ENSMUSG00000031585
chr14-56667735-56668632	ENSMUSG00000031585
chr2-172752322-172753076	ENSMUSG00000031622
chr2-172832991-172833865	ENSMUSG00000031622
chr17-63430054-63430882	ENSMUSG00000031626
chr17-63492861-63493743	ENSMUSG00000031626
chr17-63532052-63532783	ENSMUSG00000031626
chr1-189960137-189961050	ENSMUSG00000031641
chr17-58143304-58144172	ENSMUSG00000031645
chr2-13398751-13399572	ENSMUSG00000031668
chr4-129377269-129378091	ENSMUSG00000031691
chr3-9423385-9424268	ENSMUSG00000031709
chr3-95978075-95978957	ENSMUSG00000031709
chr3-96104065-96104956	ENSMUSG00000031709
chr3-82904234-82904913	ENSMUSG00000031711
chr3-70218354-70219257	ENSMUSG00000031712
chr3-34176208-34177074	ENSMUSG00000031714
chr6-89090059-89090782	ENSMUSG00000031732
chr5-111413953-111414859	ENSMUSG00000031740
chr5-111434112-111435009	ENSMUSG00000031740
chr7-75117806-75118696	ENSMUSG00000031831
chr7-75122612-75123480	ENSMUSG00000031831
chr2-129603415-129604068	ENSMUSG00000031849
chr2-129624451-129625317	ENSMUSG00000031849
chr2-129654234-129655115	ENSMUSG00000031849
chr6-135642486-135643366	ENSMUSG00000031872
chr6-36248811-36249717	ENSMUSG00000031916
chr11-69364660-69365495	ENSMUSG00000031922
chr7-100886338-100887220	ENSMUSG00000031960
chr13-20901115-20901689	ENSMUSG00000031966
chr8-25257216-25257925	ENSMUSG00000031982
chr8-25298999-25299835	ENSMUSG00000031985
chr8-25302218-25303112	ENSMUSG00000031985
chr13-24585192-24586071	ENSMUSG00000031990
chr13-24761224-24762076	ENSMUSG00000031990
